"","Genus","Species"
"Otu03228",NA,NA
"Otu03229",NA,NA
"Otu03230","Pseudomonas","aeruginosa/alcaligenes/resinovorans"
"Otu03231",NA,NA
"Otu03233",NA,NA
"Otu03234",NA,NA
"Otu03235",NA,NA
"Otu03236",NA,NA
"Otu03238",NA,NA
"Otu03239",NA,NA
"Otu03240",NA,NA
"Otu03241",NA,NA
"Otu03242",NA,NA
"Otu03243",NA,NA
"Otu03244",NA,NA
"Otu03246",NA,NA
"Otu03249",NA,NA
"Otu03250","Arenimonas","metalli"
"Otu03251",NA,NA
"Otu03253",NA,NA
"Otu03254",NA,NA
"Otu03256",NA,NA
"Otu03257",NA,NA
"Otu03258",NA,NA
"Otu03259",NA,NA
"Otu03260",NA,NA
"Otu03261",NA,NA
"Otu03262",NA,NA
"Otu03263",NA,NA
"Otu03264",NA,NA
"Otu03266",NA,NA
"Otu03267",NA,NA
"Otu03268",NA,NA
"Otu03269",NA,NA
"Otu03270",NA,NA
"Otu03271",NA,NA
"Otu03273","Psychrobacter","arcticus/cryohalolentis/fozii/frigidicola/glacialis/glacincola/luti/okhotskensis"
"Otu03275",NA,NA
"Otu03276",NA,NA
"Otu03277",NA,NA
"Otu03278",NA,NA
"Otu03279",NA,NA
"Otu03280",NA,NA
"Otu03281",NA,NA
"Otu03282",NA,NA
"Otu03283",NA,NA
"Otu03284",NA,NA
"Otu03285",NA,NA
"Otu03286",NA,NA
"Otu03287",NA,NA
"Otu03288",NA,NA
"Otu03290",NA,NA
"Otu03291",NA,NA
"Otu03292",NA,NA
"Otu03293","Lihuaxuella","thermophila"
"Otu03294",NA,NA
"Otu03295",NA,NA
"Otu03296",NA,NA
"Otu03297",NA,NA
"Otu03298",NA,NA
"Otu03299",NA,NA
"Otu03301",NA,NA
"Otu03302",NA,NA
"Otu03303","Aureitalea","marina"
"Otu03304",NA,NA
"Otu03305",NA,NA
"Otu03306",NA,NA
"Otu03307","Alicycliphilus","denitrificans"
"Otu03309",NA,NA
"Otu03310",NA,NA
"Otu03312",NA,NA
"Otu03313",NA,NA
"Otu03315",NA,NA
"Otu03316","Ammoniphilus","resinae"
"Otu03318",NA,NA
"Otu03319",NA,NA
"Otu03320",NA,NA
"Otu03322",NA,NA
"Otu03323",NA,NA
"Otu03324",NA,NA
"Otu03325",NA,NA
"Otu03327",NA,NA
"Otu03328","Algoriphagus","zhangzhouensis"
"Otu03329",NA,NA
"Otu03330",NA,NA
"Otu03331",NA,NA
"Otu03332",NA,NA
"Otu03333",NA,NA
"Otu03334",NA,NA
"Otu03335",NA,NA
"Otu03336",NA,NA
"Otu03337",NA,"brevis/carbonis/notoginsengisoli"
"Otu03338",NA,NA
"Otu03339",NA,NA
"Otu03341",NA,NA
"Otu03342",NA,NA
"Otu03343",NA,NA
"Otu03344",NA,NA
"Otu03345",NA,NA
"Otu03346",NA,NA
"Otu03347",NA,NA
"Otu03349",NA,NA
"Otu03350",NA,NA
"Otu03351",NA,NA
"Otu03352",NA,NA
"Otu03353","Micrococcus","chenggongense/luteus/terreus"
"Otu03354",NA,NA
"Otu03355",NA,NA
"Otu03356",NA,NA
"Otu03358",NA,NA
"Otu03360",NA,NA
"Otu03361",NA,NA
"Otu03363",NA,NA
"Otu03364",NA,NA
"Otu03366",NA,NA
"Otu03367",NA,NA
"Otu03368",NA,NA
"Otu03369",NA,NA
"Otu03370",NA,NA
"Otu03371",NA,NA
"Otu03373",NA,NA
"Otu03374",NA,NA
"Otu03379",NA,NA
"Otu03382",NA,NA
"Otu03383",NA,NA
"Otu03384",NA,NA
"Otu03385",NA,NA
"Otu03386",NA,NA
"Otu03387",NA,NA
"Otu03388",NA,NA
"Otu03389",NA,NA
"Otu03390","Chelatococcus","daeguensis"
"Otu03391",NA,NA
"Otu03392",NA,NA
"Otu03394",NA,NA
"Otu03396",NA,NA
"Otu03398",NA,NA
"Otu03399",NA,NA
"Otu03401",NA,NA
"Otu03402",NA,NA
"Otu03403","Xanthobacter","aminoxidans/autotrophicus/flavus/tagetidis"
"Otu03404",NA,NA
"Otu03405",NA,NA
"Otu03406",NA,NA
"Otu03407",NA,NA
"Otu03408",NA,NA
"Otu03410",NA,NA
"Otu03411",NA,NA
"Otu03412",NA,NA
"Otu03413",NA,NA
"Otu03415",NA,NA
"Otu03416",NA,NA
"Otu03417",NA,NA
"Otu03418",NA,NA
"Otu03419",NA,NA
"Otu03420",NA,NA
"Otu03421",NA,NA
"Otu03422",NA,NA
"Otu03423",NA,NA
"Otu03424",NA,NA
"Otu03425",NA,NA
"Otu03426",NA,NA
"Otu03428",NA,NA
"Otu03429",NA,NA
"Otu03432",NA,NA
"Otu03433","Tabrizicola","aquatica"
"Otu03434",NA,NA
"Otu03436",NA,NA
"Otu03437",NA,NA
"Otu03438","Massilia","aurea/brevitalea/cf./namucuonensis/timonae"
"Otu03439",NA,NA
"Otu03440","Chryseobacterium","hominis"
"Otu03441",NA,NA
"Otu03442",NA,NA
"Otu03443",NA,NA
"Otu03444","Prevotella","corporis"
"Otu03446",NA,NA
"Otu03447","Muricauda","aquimarina/ruestringensis"
"Otu03449",NA,NA
"Otu03450",NA,NA
"Otu03451",NA,NA
"Otu03452",NA,NA
"Otu03455",NA,NA
"Otu03457","Lactobacillus","curvatus/graminis/sakei"
"Otu03458",NA,NA
"Otu03459",NA,NA
"Otu03461",NA,NA
"Otu03462",NA,NA
"Otu03463",NA,NA
"Otu03466",NA,NA
"Otu03468",NA,NA
"Otu03471","Luteimonas","terricola"
"Otu03472",NA,NA
"Otu03474",NA,NA
"Otu03475",NA,NA
"Otu03476",NA,NA
"Otu03477","Pseudomonas","aeruginosa/entomophila/fluorescens/fulva/guariconensis/knackmussii/mevalonii/monteilii/parafulva/plecoglossicida/putida/taiwanensis"
"Otu03478",NA,NA
"Otu03479","Acinetobacter","baumannii/calcoaceticus/nosocomialis/radioresistens"
"Otu03480","Corynebacterium","glucuronolyticum"
"Otu03482","Bifidobacterium","minimum"
"Otu03484",NA,NA
"Otu03485","Thalassotalea","agarivorans/euphylliae/montiporae"
"Otu03486","Marivita","byunsanensis"
"Otu03487","Neisseria","mucosa"
"Otu03488",NA,NA
"Otu03490",NA,NA
"Otu03491",NA,NA
"Otu03492",NA,NA
"Otu03493","Brevundimonas","viscosa"
"Otu03495",NA,NA
"Otu03496",NA,NA
"Otu03498","Jeotgalicoccus","aerolatus/halophilus/halotolerans/nanhaiensis/saudimassiliensis"
"Otu03500",NA,NA
"Otu03503",NA,NA
"Otu03504",NA,NA
"Otu03505","Ampullimonas","aquatilis"
"Otu03506",NA,NA
"Otu03509",NA,NA
"Otu03510",NA,NA
"Otu03511",NA,NA
"Otu03512",NA,NA
"Otu03513",NA,NA
"Otu03514",NA,NA
"Otu03516",NA,NA
"Otu03517",NA,NA
"Otu03518",NA,NA
"Otu03519",NA,NA
"Otu03520","Pseudonocardia","alni/ammonioxydans/antitumoralis/autotrophica/carboxydivorans/kongjuensis/nantongensis/nitrificans/tropica"
"Otu03521",NA,NA
"Otu03522",NA,NA
"Otu03523",NA,NA
"Otu03524","Gordonia","bronchialis/polyisoprenivorans/soli"
"Otu03525","Bacillus","clausii/halodurans/okuhidensis"
"Otu03526",NA,NA
"Otu03527","Rothia","mucilaginosa"
"Otu03530","Domibacillus","enclensis/indicus/iocasae/robiginosus"
"Otu03531",NA,NA
"Otu03532",NA,NA
"Otu03533",NA,NA
"Otu03535",NA,NA
"Otu03536",NA,NA
"Otu03537","Facklamia","languida"
"Otu03538",NA,NA
"Otu03540",NA,NA
"Otu03541",NA,NA
"Otu03542",NA,NA
"Otu03543",NA,NA
"Otu03544",NA,NA
"Otu03545",NA,NA
"Otu03547",NA,NA
"Otu03548",NA,NA
"Otu03549",NA,NA
"Otu03550",NA,NA
"Otu03551",NA,NA
"Otu03552",NA,NA
"Otu03553",NA,NA
"Otu03555","Pseudomonas","aeruginosa/cf./chloritidismutans/knackmussii/putida/stutzeri/xanthomarina"
"Otu03557","Celeribacter","manganoxidans"
"Otu03558",NA,NA
"Otu03560",NA,NA
"Otu03561",NA,NA
"Otu03562","Endozoicomonas","atrinae"
"Otu03563",NA,NA
"Otu03564",NA,NA
"Otu03566",NA,NA
"Otu03567",NA,NA
"Otu03570",NA,NA
"Otu03572",NA,NA
"Otu03574",NA,NA
"Otu03575",NA,NA
"Otu03578",NA,NA
"Otu03579",NA,NA
"Otu03580",NA,NA
"Otu03582",NA,NA
"Otu03583",NA,NA
"Otu03585",NA,NA
"Otu03586",NA,NA
"Otu03587",NA,NA
"Otu03588",NA,NA
"Otu03589","Corynebacterium","flavescens"
"Otu03590",NA,NA
"Otu03591","Agromyces","bauzanensis/humatus/iriomotensis/neolithicus"
"Otu03592","Stenotrophomonas","maltophilia/pavanii"
"Otu03594",NA,NA
"Otu03595",NA,NA
"Otu03596",NA,NA
"Otu03597",NA,NA
"Otu03598","Brevibacterium","avium"
"Otu03599",NA,NA
"Otu03600","Dietzia","lutea/maris"
"Otu03601","Streptococcus","australis/infantis/lactarius/mitis/oralis/peroris/sanguinis"
"Otu03602",NA,NA
"Otu03603",NA,NA
"Otu03604",NA,NA
"Otu03605",NA,NA
"Otu03607",NA,NA
"Otu03608",NA,NA
"Otu03609",NA,NA
"Otu03610",NA,NA
"Otu03612",NA,NA
"Otu03613","Sphingomonas","dokdonensis"
"Otu03614",NA,NA
"Otu03615",NA,NA
"Otu03616",NA,NA
"Otu03617",NA,NA
"Otu03620",NA,NA
"Otu03621",NA,NA
"Otu03622",NA,NA
"Otu03623","Dietzia","aerolata/maris"
"Otu03625","Chitinophaga","pinensis/sancti"
"Otu03626",NA,NA
"Otu03627",NA,NA
"Otu03628",NA,NA
"Otu03630",NA,NA
"Otu03631",NA,NA
"Otu03632",NA,NA
"Otu03633",NA,NA
"Otu03634",NA,NA
"Otu03635",NA,NA
"Otu03636",NA,NA
"Otu03637",NA,NA
"Otu03640",NA,NA
"Otu03642",NA,NA
"Otu03643",NA,NA
"Otu03644",NA,NA
"Otu03645",NA,NA
"Otu03646",NA,NA
"Otu03647",NA,NA
"Otu03648",NA,NA
"Otu03650",NA,NA
"Otu03651",NA,NA
"Otu03652",NA,NA
"Otu03653",NA,NA
"Otu03656",NA,NA
"Otu03658",NA,NA
"Otu03659",NA,NA
"Otu03660","Salinisphaera","halophila/orenii"
"Otu03661",NA,NA
"Otu03663",NA,NA
"Otu03666","Clostridium","butyricum"
"Otu03667",NA,NA
"Otu03669",NA,NA
"Otu03671",NA,NA
"Otu03672",NA,NA
"Otu03673","Clostridium","colicanis"
"Otu03674",NA,NA
"Otu03675",NA,NA
"Otu03677",NA,NA
"Otu03678",NA,NA
"Otu03679","Schlegelella","aquatica/thermodepolymerans"
"Otu03680",NA,NA
"Otu03682",NA,NA
"Otu03683",NA,NA
"Otu03684",NA,NA
"Otu03685",NA,NA
"Otu03686",NA,NA
"Otu03687",NA,NA
"Otu03688","Veillonella","dispar/parvula"
"Otu03689",NA,NA
"Otu03690",NA,NA
"Otu03691",NA,NA
"Otu03692",NA,NA
"Otu03693",NA,NA
"Otu03694",NA,NA
"Otu03695",NA,NA
"Otu03697",NA,NA
"Otu03698",NA,NA
"Otu03699",NA,NA
"Otu03700",NA,NA
"Otu03701","Corynebacterium","durum"
"Otu03702",NA,NA
"Otu03704",NA,NA
"Otu03705",NA,NA
"Otu03706",NA,NA
"Otu03707","Sphingomonas","alpina/aquatica/aquatilis/insulae/kyungheensis/melonis/sanxanigenens/taxi"
"Otu03708",NA,NA
"Otu03709",NA,NA
"Otu03710",NA,NA
"Otu03711","Streptococcus","mutans"
"Otu03712",NA,NA
"Otu03714",NA,NA
"Otu03715","Ferrimonas","gelatinilytica/marina"
"Otu03716","Wenxinia","marina"
"Otu03718",NA,NA
"Otu03719",NA,NA
"Otu03720",NA,NA
"Otu03721",NA,NA
"Otu03722",NA,NA
"Otu03726",NA,NA
"Otu03727",NA,NA
"Otu03728",NA,NA
"Otu03729",NA,NA
"Otu03730",NA,NA
"Otu03731",NA,NA
"Otu03732",NA,NA
"Otu03733",NA,NA
"Otu03734",NA,NA
"Otu03735",NA,NA
"Otu03737",NA,NA
"Otu03738",NA,NA
"Otu03740",NA,NA
"Otu03741",NA,NA
"Otu03742",NA,NA
"Otu03743",NA,NA
"Otu03744",NA,NA
"Otu03745",NA,NA
"Otu03746","Oceanirhabdus","sediminicola"
"Otu03748",NA,NA
"Otu03749",NA,NA
"Otu03750","Salinicoccus","alkaliphilus/kunmingensis/qingdaonensis/roseus/salitudinis"
"Otu03751",NA,NA
"Otu03752",NA,NA
"Otu03753",NA,NA
"Otu03755","Rhizobium","tarimense"
"Otu03756",NA,NA
"Otu03757",NA,NA
"Otu03759",NA,NA
"Otu03760",NA,NA
"Otu03761",NA,NA
"Otu03762","Streptococcus","cristatus/sinensis"
"Otu03764",NA,NA
"Otu03766",NA,NA
"Otu03767","Leptotrichia","buccalis"
"Otu03770",NA,NA
"Otu03771",NA,NA
"Otu03772","Leuconostoc","carnosum/citreum/garlicum/gelidum/holzapfelii/lactis/mesenteroides/palmae/pseudomesenteroides"
"Otu03773",NA,NA
"Otu03774",NA,NA
"Otu03775",NA,NA
"Otu03776",NA,NA
"Otu03777",NA,NA
"Otu03778",NA,NA
"Otu03780",NA,NA
"Otu03781",NA,NA
"Otu03782",NA,NA
"Otu03783",NA,NA
"Otu03784",NA,NA
"Otu03785",NA,NA
"Otu03786",NA,NA
"Otu03787",NA,NA
"Otu03788",NA,NA
"Otu03789","Dialister","propionicifaciens"
"Otu03791","Nocardioides","furvisabuli/ganghwensis"
"Otu03792","Mycobacterium","cookii/kuopiense/savoniae"
"Otu03793",NA,NA
"Otu03795",NA,NA
"Otu03796",NA,NA
"Otu03797",NA,NA
"Otu03799","Stenotrophomonas","maltophilia"
"Otu03800",NA,NA
"Otu03801","Actibacterium","mucosum"
"Otu03804",NA,NA
"Otu03806",NA,NA
"Otu03807",NA,NA
"Otu03809",NA,NA
"Otu03810",NA,NA
"Otu03812",NA,NA
"Otu03813",NA,NA
"Otu03814",NA,NA
"Otu03816",NA,NA
"Otu03817","Photobacterium","damselae"
"Otu03818",NA,NA
"Otu03820",NA,NA
"Otu03821",NA,NA
"Otu03824",NA,NA
"Otu03825",NA,NA
"Otu03826",NA,NA
"Otu03828",NA,NA
"Otu03829",NA,NA
"Otu03830",NA,NA
"Otu03831",NA,NA
"Otu03832",NA,NA
"Otu03835",NA,NA
"Otu03836",NA,NA
"Otu03837",NA,NA
"Otu03839",NA,NA
"Otu03841",NA,NA
"Otu03842",NA,NA
"Otu03843",NA,NA
"Otu03844",NA,NA
"Otu03845",NA,NA
"Otu03846",NA,NA
"Otu03847",NA,NA
"Otu03848",NA,NA
"Otu03849",NA,NA
"Otu03854","Sphingorhabdus","marina"
"Otu03855",NA,NA
"Otu03856","Flammeovirga","aprica"
"Otu03857",NA,NA
"Otu03858",NA,NA
"Otu03859",NA,NA
"Otu03863",NA,NA
"Otu03864",NA,NA
"Otu03866",NA,NA
"Otu03867",NA,NA
"Otu03870",NA,NA
"Otu03873",NA,NA
"Otu03874",NA,NA
"Otu03875","Flavitalea","gansuensis"
"Otu03876",NA,NA
"Otu03877",NA,NA
"Otu03881",NA,NA
"Otu03883","Brevibacterium","luteolum"
"Otu03884",NA,NA
"Otu03885",NA,NA
"Otu03887",NA,NA
"Otu03888",NA,NA
"Otu03889","Chryseobacterium","anthropi"
"Otu03890",NA,NA
"Otu03893",NA,NA
"Otu03896",NA,NA
"Otu03898",NA,NA
"Otu03899",NA,NA
"Otu03900",NA,NA
"Otu03901",NA,NA
"Otu03902",NA,NA
"Otu03903",NA,NA
"Otu03904",NA,NA
"Otu03905",NA,NA
"Otu03906",NA,NA
"Otu03907",NA,NA
"Otu03909",NA,NA
"Otu03910",NA,NA
"Otu03912",NA,NA
"Otu03914",NA,NA
"Otu03915",NA,NA
"Otu03916",NA,NA
"Otu03917",NA,NA
"Otu03920",NA,NA
"Otu03921",NA,NA
"Otu03922",NA,NA
"Otu03924",NA,NA
"Otu03925",NA,NA
"Otu03926",NA,NA
"Otu03928",NA,NA
"Otu03929",NA,NA
"Otu03930",NA,NA
"Otu03931",NA,NA
"Otu03932",NA,NA
"Otu03934",NA,NA
"Otu03935",NA,NA
"Otu03936",NA,NA
"Otu03937",NA,NA
"Otu03939",NA,NA
"Otu03940",NA,NA
"Otu03941",NA,NA
"Otu03942",NA,NA
"Otu03943",NA,NA
"Otu03944",NA,NA
"Otu03945",NA,NA
"Otu03946","Haemophilus","parainfluenzae"
"Otu03947",NA,NA
"Otu03948",NA,NA
"Otu03949",NA,NA
"Otu03950",NA,NA
"Otu03951",NA,NA
"Otu03952",NA,NA
"Otu03954",NA,NA
"Otu03955",NA,NA
"Otu03956",NA,NA
"Otu03957",NA,NA
"Otu03958",NA,NA
"Otu03961",NA,NA
"Otu03962","Skermanella","aerolata"
"Otu03963",NA,NA
"Otu03964",NA,NA
"Otu03965",NA,NA
"Otu03966",NA,NA
"Otu03969",NA,NA
"Otu03971",NA,NA
"Otu03973",NA,NA
"Otu03974",NA,NA
"Otu03975",NA,NA
"Otu03978",NA,NA
"Otu03979",NA,NA
"Otu03980",NA,NA
"Otu03981",NA,NA
"Otu03983",NA,NA
"Otu03984",NA,NA
"Otu03985","Lactobacillus","kitasatonis"
"Otu03986",NA,NA
"Otu03989",NA,NA
"Otu03992",NA,NA
"Otu03993",NA,NA
"Otu03994",NA,NA
"Otu03995",NA,NA
"Otu03996",NA,NA
"Otu03998",NA,NA
"Otu03999",NA,NA
"Otu04000",NA,NA
"Otu04001",NA,NA
"Otu04002",NA,NA
"Otu04003",NA,NA
"Otu04004",NA,NA
"Otu04005",NA,NA
"Otu04006","Rubrobacter","bracarensis"
"Otu04007",NA,NA
"Otu04008",NA,NA
"Otu04009",NA,NA
"Otu04010",NA,NA
"Otu04011",NA,NA
"Otu04012",NA,NA
"Otu04013",NA,NA
"Otu04018",NA,NA
"Otu04019",NA,NA
"Otu04020",NA,NA
"Otu04021",NA,NA
"Otu04022",NA,NA
"Otu04024",NA,NA
"Otu04026",NA,NA
"Otu04027",NA,NA
"Otu04028",NA,NA
"Otu04030",NA,NA
"Otu04032",NA,NA
"Otu04033",NA,NA
"Otu04034",NA,NA
"Otu04035",NA,NA
"Otu04037",NA,NA
"Otu04039",NA,NA
"Otu04040",NA,NA
"Otu04041","Devosia","riboflavina/yakushimensis"
"Otu04045",NA,NA
"Otu04046",NA,NA
"Otu04048",NA,NA
"Otu04050",NA,NA
"Otu04053",NA,NA
"Otu04054",NA,NA
"Otu04056","Labrys","ginsengisoli/neptuniae/portucalensis"
"Otu04057",NA,NA
"Otu04058",NA,NA
"Otu04060",NA,NA
"Otu04061",NA,NA
"Otu04062",NA,NA
"Otu04063",NA,NA
"Otu04064",NA,NA
"Otu04065",NA,NA
"Otu04066",NA,"disciforme/gephyra/koreensis/minus/minutum/subalbum/violaceum"
"Otu04067",NA,NA
"Otu04068","Pseudomonas","alcaligenes"
"Otu04069",NA,NA
"Otu04070",NA,NA
"Otu04071",NA,NA
"Otu04072",NA,NA
"Otu04073",NA,NA
"Otu04075",NA,NA
"Otu04076",NA,"antarcticus/crocinus/donghaensis/flavidum/maritimus/okeanokoites/psychrotoleratus/rifietoensis/salinarum/stackebrandtii"
"Otu04077",NA,NA
"Otu04078",NA,NA
"Otu04079",NA,NA
"Otu04080",NA,NA
"Otu04081",NA,NA
"Otu04082",NA,NA
"Otu04083","Dysgonomonas","capnocytophagoides"
"Otu04084",NA,NA
"Otu04085",NA,NA
"Otu04086",NA,NA
"Otu04087",NA,NA
"Otu04088",NA,NA
"Otu04090",NA,NA
"Otu04091",NA,NA
"Otu04093",NA,NA
"Otu04095",NA,NA
"Otu04097",NA,NA
"Otu04098","Chroococcidiopsis","cubana/thermalis"
"Otu04101",NA,NA
"Otu04102",NA,NA
"Otu04103",NA,NA
"Otu04104",NA,NA
"Otu04105",NA,NA
"Otu04106",NA,NA
"Otu04108",NA,NA
"Otu04109",NA,NA
"Otu04110",NA,NA
"Otu04112",NA,NA
"Otu04113",NA,NA
"Otu04116",NA,NA
"Otu04117",NA,NA
"Otu04118",NA,NA
"Otu04119",NA,NA
"Otu04120",NA,NA
"Otu04122",NA,NA
"Otu04126",NA,NA
"Otu04128",NA,NA
"Otu04129",NA,NA
"Otu04130",NA,NA
"Otu04131",NA,NA
"Otu04132",NA,NA
"Otu04135",NA,NA
"Otu04136",NA,NA
"Otu04138",NA,NA
"Otu04140",NA,NA
"Otu04142",NA,NA
"Otu04143",NA,NA
"Otu04144",NA,NA
"Otu04145",NA,NA
"Otu04146",NA,NA
"Otu04147",NA,NA
"Otu04148",NA,NA
"Otu04149",NA,NA
"Otu04151",NA,NA
"Otu04152",NA,NA
"Otu04153",NA,NA
"Otu04154",NA,NA
"Otu04156",NA,NA
"Otu04157",NA,NA
"Otu04158",NA,NA
"Otu04159",NA,NA
"Otu04160",NA,NA
"Otu04161",NA,NA
"Otu04162",NA,NA
"Otu04163",NA,NA
"Otu04165",NA,NA
"Otu04166",NA,NA
"Otu04168","Halomonas","zincidurans"
"Otu04169",NA,NA
"Otu04170",NA,NA
"Otu04171",NA,NA
"Otu04172",NA,NA
"Otu04173","Bosea","thiooxidans"
"Otu04174",NA,NA
"Otu04177",NA,NA
"Otu04178",NA,NA
"Otu04179",NA,NA
"Otu04181",NA,NA
"Otu04182",NA,NA
"Otu04183",NA,NA
"Otu04185",NA,NA
"Otu04186",NA,NA
"Otu04187",NA,NA
"Otu04188",NA,NA
"Otu04189",NA,NA
"Otu04190",NA,NA
"Otu04191",NA,NA
"Otu04192",NA,NA
"Otu04193",NA,NA
"Otu04196",NA,NA
"Otu04197",NA,NA
"Otu04198",NA,NA
"Otu04200","Cellulosilyticum","lentocellum"
"Otu04201",NA,NA
"Otu04205",NA,NA
"Otu04206",NA,NA
"Otu04207",NA,NA
"Otu04209",NA,NA
"Otu04210",NA,NA
"Otu04212",NA,NA
"Otu04214","Bacillus","aerophilus/agaradhaerens/altitudinis/amyloliquefaciens/aryabhattai/atrophaeus/cereus/firmus/flexus/gibsonii/halotolerans/intestinalis/licheniformis/megaterium/mojavensis/murimartini/nakamurai/polyfermenticus/pumilus/safensis/siamensis/sonorensis/subtilis/tequilensis/thuringiensis/vallismortis/velezensis/virus"
"Otu04215",NA,NA
"Otu04216","Kocuria","arsenatis/rhizophila/salsicia"
"Otu04219",NA,NA
"Otu04220",NA,NA
"Otu04221",NA,NA
"Otu04222",NA,NA
"Otu04223",NA,NA
"Otu04224",NA,NA
"Otu04228",NA,NA
"Otu04229",NA,NA
"Otu04230","Nocardioides","massiliensis/mesophilus"
"Otu04232",NA,NA
"Otu04233",NA,NA
"Otu04234",NA,NA
"Otu04238",NA,NA
"Otu04239",NA,NA
"Otu04240",NA,NA
"Otu04241",NA,NA
"Otu04242","Lactobacillus","antri/fermentum/frumenti/gasseri/oris/panis/reuteri/vaginalis"
"Otu04243",NA,NA
"Otu04244",NA,NA
"Otu04246",NA,NA
"Otu04247",NA,NA
"Otu04248",NA,NA
"Otu04249",NA,NA
"Otu04250",NA,NA
"Otu04251",NA,NA
"Otu04252",NA,NA
"Otu04253",NA,NA
"Otu04254",NA,NA
"Otu04255",NA,NA
"Otu04256",NA,NA
"Otu04257",NA,NA
"Otu04260",NA,NA
"Otu04261",NA,NA
"Otu04263",NA,NA
"Otu04264",NA,NA
"Otu04267",NA,NA
"Otu04268",NA,NA
"Otu04269",NA,NA
"Otu04270","Sphingomonas","aerolata/anadarae/aurantiaca/dokdonensis/faeni/ginsenosidivorax/mucosissima/panaciterrae"
"Otu04271",NA,NA
"Otu04274","Corynebacterium","canis/uropygiale"
"Otu04275",NA,NA
"Otu04276",NA,NA
"Otu04277",NA,NA
"Otu04278",NA,NA
"Otu04279",NA,NA
"Otu04280",NA,NA
"Otu04283",NA,NA
"Otu04284",NA,NA
"Otu04285",NA,NA
"Otu04286","Nocardioides","glacieisoli"
"Otu04288",NA,NA
"Otu04290",NA,NA
"Otu04291",NA,NA
"Otu04294",NA,NA
"Otu04295",NA,NA
"Otu04296",NA,NA
"Otu04298",NA,NA
"Otu04299",NA,NA
"Otu04301",NA,NA
"Otu04302",NA,NA
"Otu04303",NA,NA
"Otu04305",NA,NA
"Otu04307","Tenacibaculum","adriaticum/aestuarii/aiptasiae/ascidiaceicola/discolor/gallaicum/litoreum/lutimaris/mesophilum/sediminilitoris"
"Otu04311",NA,NA
"Otu04312",NA,NA
"Otu04313",NA,NA
"Otu04314",NA,NA
"Otu04315",NA,NA
"Otu04317",NA,NA
"Otu04319",NA,NA
"Otu04321",NA,NA
"Otu04323",NA,NA
"Otu04324",NA,NA
"Otu04325",NA,NA
"Otu04326",NA,NA
"Otu04328","Pseudoruegeria","litorea"
"Otu04330",NA,NA
"Otu04331","Halomonas","aquamarina"
"Otu04332",NA,NA
"Otu04333",NA,NA
"Otu04334","Cellulomonas","denverensis/hominis/massiliensis"
"Otu04335",NA,NA
"Otu04336","Bacillus","firmus/foraminis/oceanisediminis"
"Otu04338",NA,NA
"Otu04341",NA,NA
"Otu04342",NA,NA
"Otu04343",NA,NA
"Otu04344","Escherichia/Shigella","coli/sonnei"
"Otu04345",NA,NA
"Otu04346",NA,NA
"Otu04347",NA,NA
"Otu04348",NA,NA
"Otu04352",NA,NA
"Otu04354",NA,NA
"Otu04355",NA,NA
"Otu04356",NA,NA
"Otu04357",NA,NA
"Otu04359",NA,NA
"Otu04366",NA,NA
"Otu04367",NA,NA
"Otu04368",NA,NA
"Otu04369",NA,NA
"Otu04370",NA,NA
"Otu04371",NA,NA
"Otu04374",NA,NA
"Otu04375",NA,NA
"Otu04377","Rheinheimera","japonica/muenzenbergensis/nanhaiensis"
"Otu04378","Macellibacteroides","fermentans"
"Otu04379",NA,NA
"Otu04380",NA,NA
"Otu04381",NA,NA
"Otu04382",NA,NA
"Otu04383",NA,NA
"Otu04384",NA,NA
"Otu04387","Noviherbaspirillum","suwonense"
"Otu04388",NA,NA
"Otu04389",NA,NA
"Otu04390",NA,NA
"Otu04391",NA,NA
"Otu04392",NA,NA
"Otu04394",NA,NA
"Otu04395",NA,NA
"Otu04396",NA,NA
"Otu04397",NA,NA
"Otu04399",NA,NA
"Otu04400","Rhodoferax","ferrireducens/saidenbachensis"
"Otu04401","Tenacibaculum","skagerrakense"
"Otu04404",NA,NA
"Otu04405",NA,NA
"Otu04406",NA,NA
"Otu04407",NA,NA
"Otu04408",NA,NA
"Otu04409",NA,NA
"Otu04410",NA,NA
"Otu04411",NA,NA
"Otu04412",NA,NA
"Otu04413",NA,NA
"Otu04414",NA,NA
"Otu04415",NA,NA
"Otu04416",NA,NA
"Otu04417",NA,NA
"Otu04418",NA,NA
"Otu04419",NA,NA
"Otu04420",NA,NA
"Otu04421",NA,NA
"Otu04422",NA,NA
"Otu04423",NA,NA
"Otu04424",NA,NA
"Otu04425",NA,NA
"Otu04426",NA,NA
"Otu04427",NA,NA
"Otu04428",NA,NA
"Otu04430",NA,NA
"Otu04431",NA,NA
"Otu04432",NA,NA
"Otu04433",NA,NA
"Otu04434",NA,NA
"Otu04435",NA,NA
"Otu04436",NA,NA
"Otu04438",NA,NA
"Otu04439",NA,NA
"Otu04440",NA,NA
"Otu04441",NA,NA
"Otu04442",NA,NA
"Otu04444",NA,NA
"Otu04445",NA,NA
"Otu04446",NA,NA
"Otu04447",NA,NA
"Otu04448",NA,NA
"Otu04450",NA,NA
"Otu04451",NA,NA
"Otu04452",NA,NA
"Otu04453",NA,NA
"Otu04455",NA,NA
"Otu04456",NA,NA
"Otu04457",NA,NA
"Otu04458",NA,NA
"Otu04459",NA,NA
"Otu04460",NA,NA
